Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:1901265~nucleoside phosphate binding	236	13.250982594048288	1.5435265403460042E-4	100550250, 100548170, 100548292, 104917149, 100544377, 100545102, 100550807, 100547528, 100550817, 100540696, 100540695, 100542994, 100542754, 100548856, 100542877, 100546318, 100542517, 100551225, 100539454, 104916842, 100547630, 100544483, 104911398, 100547079, 100540440, 100550920, 100551336, 100551330, 100549242, 100547861, 100548038, 100151696, 100542172, 100547622, 100546654, 100544594, 100546537, 100546414, 100547503, 100540796, 100550235, 100550112, 100549593, 104914685, 100548389, 100542162, 100547732, 104911971, 100546641, 100544583, 100542044, 100546404, 100545315, 100548827, 100544346, 100542964, 100542966, 100548825, 100539569, 100550690, 100546991, 100549103, 100547045, 100540770, 100542957, 100541626, 100550454, 100551421, 100539549, 104916886, 100549456, 100549698, 100545411, 100542264, 100538450, 100548923, 100541734, 100541977, 104909200, 100539879, 100547268, 100540070, 100543464, 100543343, 100542376, 104913847, 100547029, 104911307, 100541724, 100550312, 100548918, 100538541, 104917198, 100545071, 100547498, 100549676, 100008577, 100549794, 104913395, 100547132, 100543572, 100540187, 100543578, 100544543, 100542246, 100546968, 100547933, 100542009, 100538676, 100542590, 100548694, 100544770, 100539297, 100547927, 100544775, 100545625, 100539974, 100538886, 100539610, 100541809, 100549098, 100547236, 100549777, 100540164, 100540043, 100543434, 100544765, 100545975, 104914827, 100543796, 100538896, 100550760, 100539189, 100539860, 100539069, 100551164, 100544993, 100541484, 100544199, 100544996, 100544512, 100547903, 100546017, 100541003, 100541369, 100546937, 100544879, 100543425, 100540832, 100542339, 100134843, 100543305, 100544757, 100538864, 100550990, 100541909, 100551274, 100550060, 100546367, 100547453, 100541230, 100545712, 100541596, 100539163, 100540388, 100540267, 100542326, 100544509, 100550982, 100550980, 100538992, 100551384, 100546593, 100549744, 100545145, 100550609, 100547684, 104914517, 100540132, 100543886, 100544730, 100544615, 100547569, 100545948, 100539258, 100548080, 100548081, 100544281, 104913530, 104912682, 100546340, 100543073, 104911234, 100548881, 100545255, 104911232, 100545375, 100544287, 100542420, 100540484, 100543993, 100549615, 100541698, 104915954, 100550844, 109370376, 100543638, 100551015, 100551132, 100548197, 100548511, 104915862, 100547780, 104913682, 100547541, 100540231, 100303677, 100550959, 100544834, 100541568, 100551128, 100538838, 100538715, 100543053, 100542087, 100303685, 100544028, 104915859, 100543856, 100542527, 100551115, 100538831, 100539128, 100538952, 100540903, 100539487	1315	2690	18695	1.2472670219231912	0.20522361183087368	0.009035510825510856	0.008762259490061939
GOTERM_MF_ALL	GO:0000166~nucleotide binding	236	13.250982594048288	1.5435265403460042E-4	100550250, 100548170, 100548292, 104917149, 100544377, 100545102, 100550807, 100547528, 100550817, 100540696, 100540695, 100542994, 100542754, 100548856, 100542877, 100546318, 100542517, 100551225, 100539454, 104916842, 100547630, 100544483, 104911398, 100547079, 100540440, 100550920, 100551336, 100551330, 100549242, 100547861, 100548038, 100151696, 100542172, 100547622, 100546654, 100544594, 100546537, 100546414, 100547503, 100540796, 100550235, 100550112, 100549593, 104914685, 100548389, 100542162, 100547732, 104911971, 100546641, 100544583, 100542044, 100546404, 100545315, 100548827, 100544346, 100542964, 100542966, 100548825, 100539569, 100550690, 100546991, 100549103, 100547045, 100540770, 100542957, 100541626, 100550454, 100551421, 100539549, 104916886, 100549456, 100549698, 100545411, 100542264, 100538450, 100548923, 100541734, 100541977, 104909200, 100539879, 100547268, 100540070, 100543464, 100543343, 100542376, 104913847, 100547029, 104911307, 100541724, 100550312, 100548918, 100538541, 104917198, 100545071, 100547498, 100549676, 100008577, 100549794, 104913395, 100547132, 100543572, 100540187, 100543578, 100544543, 100542246, 100546968, 100547933, 100542009, 100538676, 100542590, 100548694, 100544770, 100539297, 100547927, 100544775, 100545625, 100539974, 100538886, 100539610, 100541809, 100549098, 100547236, 100549777, 100540164, 100540043, 100543434, 100544765, 100545975, 104914827, 100543796, 100538896, 100550760, 100539189, 100539860, 100539069, 100551164, 100544993, 100541484, 100544199, 100544996, 100544512, 100547903, 100546017, 100541003, 100541369, 100546937, 100544879, 100543425, 100540832, 100542339, 100134843, 100543305, 100544757, 100538864, 100550990, 100541909, 100551274, 100550060, 100546367, 100547453, 100541230, 100545712, 100541596, 100539163, 100540388, 100540267, 100542326, 100544509, 100550982, 100550980, 100538992, 100551384, 100546593, 100549744, 100545145, 100550609, 100547684, 104914517, 100540132, 100543886, 100544730, 100544615, 100547569, 100545948, 100539258, 100548080, 100548081, 100544281, 104913530, 104912682, 100546340, 100543073, 104911234, 100548881, 100545255, 104911232, 100545375, 100544287, 100542420, 100540484, 100543993, 100549615, 100541698, 104915954, 100550844, 109370376, 100543638, 100551015, 100551132, 100548197, 100548511, 104915862, 100547780, 104913682, 100547541, 100540231, 100303677, 100550959, 100544834, 100541568, 100551128, 100538838, 100538715, 100543053, 100542087, 100303685, 100544028, 104915859, 100543856, 100542527, 100551115, 100538831, 100539128, 100538952, 100540903, 100539487	1315	2690	18695	1.2472670219231912	0.20522361183087368	0.009035510825510856	0.008762259490061939
GOTERM_MF_ALL	GO:0003824~catalytic activity	553	31.049971925884336	1.6134596522532997E-4	100548170, 100548292, 104914674, 104912494, 100541660, 100549146, 100540696, 100540695, 100542994, 100544934, 100544813, 100542754, 104914438, 100540579, 100542877, 100541425, 100544817, 100542517, 100540459, 100551225, 100539695, 100549251, 100548041, 100547191, 100549258, 100548045, 104911398, 100547078, 100547079, 100543834, 100550009, 100543832, 100541415, 100551338, 100551336, 100550244, 100544808, 100551330, 100549242, 100548274, 100549369, 100548038, 100151696, 100538461, 100540796, 100544911, 100543822, 100541527, 100541406, 100540679, 100543704, 100550235, 100550112, 100549110, 100549593, 104914685, 104916864, 100548389, 100540780, 100538350, 100542964, 100542963, 100542721, 100542966, 100543931, 100542845, 100550349, 100539569, 100539449, 100541517, 100539203, 100550690, 104915565, 100549103, 100547045, 104913022, 104911088, 100540770, 100538440, 100541620, 100542950, 100540772, 100542957, 100541626, 100541989, 100550454, 100551421, 100539774, 100538565, 100547270, 100546184, 100539549, 100549698, 104913014, 100549456, 100548002, 100539540, 100538450, 100540880, 100540766, 100541734, 100540523, 100541857, 100541977, 100539667, 100538457, 100538455, 100548591, 100549682, 100539879, 100545081, 100547268, 100549200, 100549320, 100546058, 100551408, 100541600, 100548119, 100541962, 100540755, 100539878, 100541724, 100539513, 100550312, 100550795, 100550793, 100550430, 100538541, 100549792, 100547130, 100545071, 100547498, 100549676, 100545196, 100547010, 100549794, 100548462, 100548221, 100547132, 100550307, 100538676, 100550782, 100538768, 100538405, 100548213, 100545185, 100548572, 100547241, 104915364, 100548694, 104913186, 100549664, 100547008, 100539974, 100538886, 100539610, 100550530, 100541827, 100538642, 100550891, 100541809, 104914383, 100538539, 100549655, 104914146, 104916204, 100544087, 100547114, 100547236, 100544084, 100549777, 100545178, 100549779, 100550768, 100539504, 100539623, 100538896, 100550762, 100540849, 100538774, 100541816, 100550760, 100539860, 100548670, 100547460, 100546491, 100538988, 100546254, 100547587, 100546495, 100549403, 100547340, 100546015, 100546499, 100544199, 100544078, 104916355, 100546017, 100548559, 100549405, 100540832, 100539955, 100541801, 100550632, 100550511, 100540715, 100538864, 100541909, 104914282, 100548787, 104917435, 100547572, 100546367, 100547453, 100548789, 100548548, 100550502, 100540941, 100540944, 100540825, 100550982, 104910924, 100550981, 100539840, 100550980, 100538992, 100548895, 100549864, 100545143, 100547686, 100546594, 100546593, 100549744, 100545145, 723983, 100549740, 100548652, 100550609, 100550737, 109364275, 100547569, 100538722, 100544281, 100548521, 100546342, 100546340, 100545130, 100543073, 100548881, 100545255, 100544287, 100549739, 100549615, 100550604, 100547679, 100550844, 100548528, 100538975, 100538709, 100539918, 100538828, 100538702, 100538703, 100548995, 100548511, 100549844, 100547780, 104916155, 100545123, 100547783, 100548630, 100547541, 100550959, 100303677, 100547309, 100546337, 100548635, 100549724, 100539911, 109365384, 100538715, 100547531, 100547895, 100379156, 104917114, 100542087, 100303685, 100546204, 104911935, 100548869, 100538831, 100538952, 100540903, 100543284, 100547885, 104917149, 100549821, 100544377, 100545102, 100550807, 100543044, 100549949, 100547528, 100546799, 100546315, 100543047, 100548856, 100550932, 100548857, 100547768, 100546318, 100547751, 100547630, 100541092, 100550927, 100548727, 100550920, 100538906, 104917160, 100547861, 100546891, 100548953, 100548711, 100547622, 100542172, 100544596, 100545444, 100546412, 100544594, 100545441, 100543385, 104912834, 100546537, 100543148, 104910412, 100544477, 100546414, 100547503, 100548835, 100542162, 100546643, 100543376, 100546641, 100544583, 104917156, 100543253, 100542044, 100548827, 100546404, 100545315, 100545556, 100544346, 100546408, 100546649, 100548825, 100547736, 100538910, 100546991, 100542270, 100543480, 100544695, 100542395, 100545301, 100545663, 104910670, 100542036, 100542277, 100546755, 100546513, 100544698, 104909317, 100548933, 100546759, 104911888, 100545770, 100544560, 100543474, 100545411, 100542264, 100546504, 100546629, 100548923, 100545537, 104909200, 100540070, 100543464, 100543343, 100544671, 100541165, 100540075, 104913847, 100542376, 100547823, 104912757, 100548918, 104912983, 100543693, 100543572, 104909347, 100542487, 100542245, 100540187, 100544543, 100542246, 100542128, 100546968, 100547933, 100546605, 104913954, 100542009, 104911657, 104912629, 104909223, 100543320, 100544770, 100541384, 100542597, 100539297, 100547927, 100544775, 100547921, 100546957, 100545625, 100549098, 100540281, 100540284, 100540164, 100540043, 100544765, 100543676, 100543434, 100545975, 104914827, 100543796, 100545737, 100544649, 100544768, 100544529, 100539189, 100551055, 100539069, 100551164, 104911581, 104914611, 100544992, 104911102, 100544993, 100541484, 104912430, 100544996, 100546933, 100544633, 100544512, 100543787, 100542695, 100541003, 100546937, 100544879, 100544516, 100541369, 100541248, 100546814, 100542339, 100544757, 100134843, 100543305, 104909253, 100551274, 100551273, 100541352, 100541230, 100545712, 100541596, 100541475, 104916907, 100539163, 100540388, 100540267, 100542326, 100541236, 100544509, 100551038, 100545718, 100551384, 104911363, 104914517, 100540132, 100543886, 100544730, 104911005, 100540497, 100540014, 100544615, 100543648, 100545948, 100539258, 104909279, 100548080, 100548081, 104913530, 104912682, 104910140, 104914621, 104911234, 100542541, 100540484, 100542420, 100543993, 104916929, 100543999, 100541698, 104915954, 104913416, 109370376, 100551016, 100543638, 100551015, 100550287, 100551132, 100551374, 100551362, 100548197, 100548070, 100549281, 104915862, 104913682, 104915861, 100540232, 100540234, 100544834, 100541568, 100551128, 100543506, 100538388, 100545809, 100548062, 100549150, 104913432, 100549279, 100543852, 100539485, 100544821, 104915859, 100543850, 100542643, 104911015, 100543856, 100538392, 100544708, 100542527, 100551115, 100539128, 100539487	1315	6975	18695	1.1271471987134933	0.21345250187036824	0.009035510825510856	0.008762259490061939
GOTERM_MF_ALL	GO:0016853~isomerase activity	28	1.5721504772599662	1.6395080126935021E-4	100548591, 100538709, 100538405, 100545081, 100549844, 100544993, 104913186, 100549320, 100541484, 104916355, 100548652, 100548630, 100541384, 100542695, 100540234, 100544813, 100550932, 100541425, 104912757, 100550795, 100541809, 100551273, 100541092, 100548462, 100541352, 100542541, 100542246, 100550981	1315	181	18695	2.1992731550532527	0.21649575021279766	0.009035510825510856	0.008762259490061939
GOTERM_MF_ALL	GO:0003697~single-stranded DNA binding	17	0.9545199326221224	2.5052524319909257E-4	100547140, 100538715, 100540070, 100546593, 100547780, 100542264, 100547464, 100538450, 100542696, 100543999, 100540159, 100541734, 100542527, 100551016, 100538952, 100550883, 100551212	1315	85	18695	2.8433460076045627	0.31121648926674017	0.01331362721000892	0.01291099735486752
GOTERM_MF_ALL	GO:0016651~oxidoreductase activity, acting on NAD(P)H	12	0.673778775968557	2.6798837945258555E-4	104915859, 104913847, 100547679, 100548559, 100543648, 100547569, 104911888, 100539549, 100545625, 100546254, 100540281, 100549664	1315	46	18695	3.7087121838320387	0.32888861051605733	0.013750576159498182	0.013334732122416584
GOTERM_MF_ALL	GO:0016655~oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	8	0.4491858506457047	2.862807442491092E-4	104915859, 100547679, 100548559, 100543648, 100547569, 100539549, 100545625, 100540281	1315	20	18695	5.686692015209125	0.34691418045448486	0.014199524914755816	0.013770103798382153
GOTERM_MF_ALL	GO:0008094~ATP-dependent activity, acting on DNA	23	1.291409320606401	3.375787532165136E-4	100541909, 100551274, 100538715, 100544281, 100540070, 100547236, 100546593, 100547780, 100549794, 100544377, 100541484, 100542264, 100544199, 100546937, 100543822, 100542527, 100538896, 100545948, 100550454, 100538952, 100550982, 100550760, 100551330	1315	141	18695	2.3190410700320903	0.39492447236487005	0.01595777411254	0.015475180137362378
GOTERM_MF_ALL	GO:0016646~oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor	7	0.39303761931499154	3.43177937904086E-4	100542376, 100543047, 100538828, 100538988, 100542162, 100543073, 100545444	1315	15	18695	6.63447401774398	0.3999464713622891	0.01595777411254	0.015475180137362378
GOTERM_MF_ALL	GO:0070403~NAD+ binding	7	0.39303761931499154	5.165450842817838E-4	100551164, 100542994, 100548080, 100548081, 100543638, 100538676, 100543343	1315	16	18695	6.219819391634981	0.5364391723071553	0.02329148743670589	0.022587107776321638
GOTERM_MF_ALL	GO:0015078~proton transmembrane transporter activity	20	1.1229646266142617	5.608250765137715E-4	100549011, 100548571, 100538539, 104915203, 100546780, 100540281, 100545663, 100543693, 100542245, 104915859, 100547679, 100547569, 100550823, 100543648, 104913416, 100548528, 100538546, 100538920, 100538910, 100538864	1315	118	18695	2.4096152606818326	0.5660134811000432	0.024495418461026222	0.023754629596277443
GOTERM_MF_ALL	GO:0005488~binding	999	56.09208309938237	5.761691170268265E-4	100550372, 100549384, 100548050, 100548292, 104915401, 104911283, 100541660, 100542991, 100549146, 100542751, 100540573, 100541663, 100542994, 100544934, 100543846, 100540335, 100542754, 100550139, 100542517, 100551225, 100551464, 100548041, 100547191, 100548045, 100540562, 100540563, 100538493, 100540323, 100543832, 100542988, 100303707, 100550366, 100551212, 100538499, 100539346, 100538496, 100548274, 100548038, 100549126, 100541884, 100540796, 100551207, 100544911, 100550116, 100542978, 100550355, 100542738, 100550112, 100539796, 100538463, 100548020, 100549593, 100547175, 104914561, 100538472, 100540784, 100542964, 100542963, 100542966, 100540304, 100541637, 100544905, 100539569, 100540306, 100549341, 100549582, 100547165, 100549103, 104913022, 100549586, 100540770, 100541620, 100549109, 100550579, 100541626, 100542957, 100543806, 100539777, 100551421, 100539774, 100539549, 100548007, 100548244, 100539540, 100538450, 100541850, 100540766, 104916528, 100550568, 100540523, 100541859, 100538457, 100539786, 100538455, 100539541, 100547140, 100549569, 100546058, 100546057, 100549328, 100541844, 100539515, 100550312, 100540759, 100539995, 100550793, 100538422, 100547130, 100549558, 104915699, 100549794, 100548221, 100547374, 100547132, 109364438, 100550549, 104916307, 100541832, 100538678, 100550301, 100538676, 100539763, 100550782, 100539761, 100547361, 100546270, 100548213, 104913068, 100545185, 104914154, 100548694, 100549306, 100541822, 100541824, 100550776, 100541826, 100539974, 100540736, 100538886, 100541828, 100538642, 100541829, 100541809, 104913292, 104914140, 100548681, 100547114, 100544084, 100549777, 100549774, 100547354, 100548207, 100550768, 100541813, 100539504, 100539986, 100538896, 100550762, 100541816, 100538653, 100550760, 100548670, 692134, 100539717, 100539716, 100544070, 100538868, 100547586, 104916358, 100547587, 100546495, 104915029, 100548671, 100546015, 100546499, 104914176, 100546017, 100541800, 100540955, 100540715, 100538864, 100550751, 100550990, 100541807, 104914160, 100539967, 100549512, 104917435, 100547330, 100546244, 100547332, 100549519, 100546007, 100546249, 100550748, 100549999, 100550502, 100540941, 100538877, 100550984, 100550982, 100550980, 104914190, 100538603, 100549985, 100544053, 100548895, 100545143, 100545141, 100549744, 100545145, 100549740, 100548652, 100546237, 664712, 109364275, 100547569, 100550976, 100499427, 100538619, 100544281, 100543192, 100538857, 100548884, 100548886, 100547798, 100544289, 100548881, 100549972, 100544287, 104914189, 100546222, 104916366, 100545375, 100546229, 100550724, 100538855, 100539919, 100546690, 100543181, 100542091, 100549965, 100547780, 104916155, 100547541, 100543187, 100549728, 100550959, 100545127, 100549724, 100539911, 100540911, 109365382, 100540910, 109365384, 100538838, 100549710, 100548623, 100542087, 100546687, 100544025, 100543178, 100546201, 100543176, 100544028, 100550705, 100544269, 104910846, 100547535, 100547537, 100548869, 100538831, 100540903, 100545582, 100548611, 104917149, 100545102, 100544011, 100538809, 100544017, 100547528, 100542079, 100549709, 100548856, 100547525, 100550932, 100548857, 100547769, 100547751, 100544483, 100549932, 100546665, 100543396, 100548607, 100543399, 104909524, 100543158, 100548845, 104910502, 100550920, 104917160, 100546891, 100547984, 100546654, 100545564, 100542056, 100543385, 100543148, 100544477, 100546414, 100547503, 100548835, 100545328, 100547732, 100546643, 100546400, 100542045, 100546641, 100542044, 100545557, 100546404, 100548827, 100545315, 100545555, 100546408, 100548823, 100546649, 100549913, 100548825, 100541181, 100542032, 100545301, 100546871, 100544698, 100548811, 104909317, 100545549, 100542021, 100543353, 100542264, 100542267, 100545777, 100543358, 100544202, 104912720, 100544445, 100546622, 100544208, 100542029, 100546629, 100540070, 100544673, 100543343, 100544671, 100541165, 100540077, 104913847, 100545522, 104912995, 100544437, 104912997, 104917198, 100551194, 100545751, 104911651, 100543572, 104909347, 100543578, 100544667, 100541397, 100541155, 100543575, 100540068, 100542246, 100544665, 100542488, 100547931, 100539084, 100544429, 100547933, 100542009, 100546604, 109370194, 100551182, 100545745, 100539297, 100547927, 100543565, 100542235, 100540059, 104914712, 104911208, 100545989, 100545988, 104911206, 100549098, 100549095, 100540281, 100543794, 100544641, 100540043, 104911678, 100541376, 100545975, 100541375, 100543553, 100540046, 100543796, 100544649, 678662, 100539069, 100551164, 104913882, 104913642, 104910376, 100542696, 100544633, 109363684, 100547903, 100542453, 100540034, 100543784, 100542455, 100544879, 104915823, 100541369, 100539030, 100134843, 100543305, 100547908, 100550060, 100551390, 100541352, 100545712, 100541596, 104912789, 100542443, 100540264, 100544864, 100543531, 100540267, 100542447, 100544867, 100545717, 104915819, 100550053, 100551384, 100543761, 100542430, 100540494, 104914517, 100544611, 100540014, 100540497, 100543768, 100544615, 100544619, 100545948, 100544618, 100539258, 100551144, 100551385, 100539014, 100549054, 104910140, 104913412, 104911234, 100540240, 104911232, 100542420, 100540484, 100543993, 100544841, 100543999, 100540489, 100540006, 104913415, 104914988, 100543756, 100542668, 109370376, 100550045, 100550287, 100551132, 100551374, 100551362, 100551361, 100551360, 100548197, 104915862, 100543980, 100541561, 104913682, 100540231, 100542893, 100539471, 100540478, 100541327, 100545922, 104916715, 100541568, 100544834, 100542657, 100551128, 100538388, 100550276, 100549274, 100541790, 100549034, 100549037, 100549279, 100541551, 100544821, 104915859, 100542643, 100538392, 100541313, 100545917, 100551115, 100539007, 100539487, 100550250, 100548170, 104914674, 104912494, 104913102, 654833, 100540696, 100540695, 104914436, 100541544, 104914438, 100550019, 100551108, 100542877, 100550259, 100544817, 100539215, 100550256, 100551344, 100550254, 100539454, 100549251, 104916842, 104913575, 109367609, 104911398, 100547078, 104913573, 100547079, 100540440, 100541771, 100539463, 100543713, 100540445, 100550005, 100551336, 100542629, 100541539, 100550244, 100544808, 100539465, 100539223, 100551330, 100549242, 100151696, 100540430, 100540679, 100543704, 100550235, 100543947, 100539675, 100539674, 104914685, 104916864, 100548389, 104915774, 100548149, 100547296, 100543931, 100543938, 100541515, 100539449, 100539203, 100550690, 104912054, 104915565, 116217284, 100547045, 100549465, 100542833, 100551304, 100550214, 100539656, 100550454, 100541509, 100538562, 100538563, 100549690, 100549693, 104915791, 100548120, 104916886, 100548367, 100549698, 100549456, 100546185, 100549458, 116216184, 100541974, 104915317, 100541973, 100541734, 100550445, 100541977, 100542826, 100550684, 100550440, 100547260, 100549682, 100547020, 100546171, 100539879, 100548114, 100547268, 104914259, 104915105, 100549200, 104916672, 100548112, 104916439, 100547029, 100548119, 100550678, 100541724, 100550676, 100542818, 100550430, 100539872, 100538540, 100538541, 104913392, 100545071, 100547498, 100549676, 100548346, 100547010, 104913395, 100547018, 100538799, 100550422, 100542805, 100539403, 100550662, 100539884, 100538768, 100546390, 104913186, 100546157, 100547244, 100549669, 100547008, 100540854, 100540858, 100539853, 100539610, 100538539, 100545297, 100549412, 100547236, 100549893, 104913174, 104916441, 116216385, 100545057, 100550889, 100541932, 109364189, 100550403, 100540600, 100541936, 100550883, 100538774, 100539860, 104914293, 100547460, 100539838, 104915380, 100538747, 100547466, 100544199, 100547464, 100549405, 100540832, 100539832, 100541909, 104914282, 100539849, 100546360, 100538517, 100547212, 104915379, 100548544, 100545032, 100547698, 100544184, 100546367, 100549873, 100548784, 100547453, 100549638, 100539602, 100540825, 104910924, 100538992, 100549864, 100546594, 100546593, 100547688, 100546599, 100543089, 100544179, 100547684, 100550609, 100544177, 104916256, 100546112, 100548773, 104917102, 100545028, 100548537, 100550852, 100538720, 100540818, 100548521, 100546342, 100543074, 100547675, 100546340, 100543073, 100547670, 100546104, 100544168, 100545255, 100550604, 100549615, 100550844, 100538731, 100538709, 100538702, 100538703, 100546331, 100546573, 100548511, 100549844, 100544150, 100548754, 100544398, 100544397, 100303677, 100546337, 100538715, 100543291, 100538958, 100126248, 100546320, 100547895, 100543053, 100545476, 100303685, 100550825, 100547414, 100538952, 100538922, 100542190, 100544370, 100543287, 100544377, 100544132, 100550807, 100543044, 100549828, 100546559, 100544138, 100550817, 100544378, 100546315, 100547645, 100546318, 100538920, 100538921, 104917012, 100547630, 100541092, 100546780, 100544366, 100545695, 100546306, 104911711, 100548727, 100546304, 100538906, 100538905, 100547861, 100547622, 100542172, 100548953, 100544594, 100545441, 100546537, 104910412, 100544359, 100548718, 104909418, 104910418, 100542162, 104911971, 100544583, 100543495, 100546525, 100544346, 100547856, 100545439, 100542391, 100546991, 100546510, 100542394, 100542397, 100546998, 100546513, 100546759, 100541051, 100542381, 100545411, 100543230, 100544320, 100546504, 100547837, 100548926, 100541298, 100543477, 100548923, 104909200, 100551085, 100544553, 100543464, 100546735, 100542376, 104911307, 100547823, 100548918, 100540181, 100008577, 100540187, 100541277, 100546723, 100547816, 100545633, 100540189, 100544543, 100542128, 104911539, 100547811, 100546968, 100548901, 100547813, 104912629, 100551078, 100542590, 100544772, 100544770, 100542597, 100543443, 100541026, 100544775, 104915927, 100546717, 100539172, 100544539, 100546957, 100545625, 100543206, 100541493, 100545850, 100540164, 100543676, 100544765, 100543434, 100544766, 104914827, 100544763, 100543438, 100545616, 100544529, 100539189, 104914611, 100540391, 104911102, 100544993, 100541484, 104912430, 104914616, 100544996, 100544512, 100539154, 100543666, 100541003, 104914854, 100546937, 100541248, 104914613, 100540159, 100542339, 100546935, 100543425, 100544757, 100543426, 104909253, 100551274, 100551273, 100551271, 100549191, 104915930, 100541470, 100542561, 100541230, 100540385, 100544502, 100542563, 100541235, 100539163, 100540388, 100542326, 100545835, 100544509, 100551261, 100551260, 104914632, 100545822, 100540132, 100543886, 100543644, 100539375, 100540376, 100544730, 104911367, 100542799, 100543648, 100546914, 104913547, 100542318, 104909279, 100539377, 100548086, 100548080, 100548081, 104912682, 104913530, 104914621, 100541693, 100543633, 100542302, 100541212, 104915713, 100541698, 104915954, 100540129, 100543638, 100551016, 100551015, 100550167, 100548074, 100550150, 100548070, 104914412, 100539592, 100540358, 104909294, 100550399, 100539598, 100550153, 100548062, 100549394, 100550381, 100549150, 100549398, 104913791, 104914407, 100543850, 100540102, 100543856, 100541677, 100542765, 100542523, 100544708, 100542527, 100539128, 100550386, 100550143	1315	13476	18695	1.0539116435132674	0.5758154789916904	0.024495418461026222	0.023754629596277443
GOTERM_MF_ALL	GO:0003746~translation elongation factor activity	7	0.39303761931499154	0.0010600173220553979	100550959, 104916307, 100539716, 100542381, 100542738, 100549103, 100543572	1315	18	18695	5.528728348119983	0.7936419169883461	0.04381404931162312	0.042489027659053866
GOTERM_MF_ALL	GO:0016627~oxidoreductase activity, acting on the CH-CH group of donors	13	0.7299270072992701	0.0012937175872556098	100548170, 100542270, 100546340, 104917156, 100540043, 104909347, 100543886, 100546799, 100540388, 104915954, 100548835, 100541626, 100538886	1315	63	18695	2.93361096022693	0.8543134789218048	0.050558087492074	0.0490291130719508
GOTERM_MF_ALL	GO:0043022~ribosome binding	13	0.7299270072992701	0.0012937175872556098	100549693, 100539716, 100549512, 104914632, 100540494, 100549740, 100541375, 100550959, 104916307, 100540445, 100549669, 104914988, 100550440	1315	63	18695	2.93361096022693	0.8543134789218048	0.050558087492074	0.0490291130719508
GOTERM_MF_ALL	GO:0003995~acyl-CoA dehydrogenase activity	6	0.3368893879842785	0.0013590883734428494	100543886, 100540388, 104915954, 100541626, 104917156, 100540043	1315	13	18695	6.561567709856684	0.8678343216343083	0.050558087492074	0.0490291130719508
GOTERM_MF_ALL	GO:0052890~oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	6	0.3368893879842785	0.0013590883734428494	100543886, 100540388, 104915954, 100541626, 104917156, 100540043	1315	13	18695	6.561567709856684	0.8678343216343083	0.050558087492074	0.0490291130719508
